text,label
"Time to use ""brute force"" on these islamic bastards",1
A country full of fat fucking dumb child abusing losers.,1
"IndiaFightsCorona अपने हाथों को स्वच्छ रखें, सुरक्षित रहें! बदलकर अपना व्यवहार, करें कोरोना पर वार। TogetherAgainstCovid19",0
चुतिया है साला।,1
"मुंबई के मलाड में 4 मज़हबी शांतिदूतों द्वारा एक नर कुत्ते के साथ बलात्कार किया गया, उन्होंने उसके पैर बाँध दिए और गैंग ने एक-एक कर बलात्कार किया डॉग ने भारी रक्तपात किया, डॉग जननांग ने डॉग की डेड रिपोर्ट की, अब वे किसी को नहीं बख्श रहे हैं, क्यों भाई अब कोई बचा है क्या ?",1
WHY IS RICHIE DARK SKINNED FUCK THAT SHIT!,1
"फ्रांस की मैगजीन ""चार्ली हेब्दो"" अब वह कार्टून फिर से छापने का एलान किया...कल स्वीडन और नार्वे के टीवी चैनलों पर बहस के दौरान कई प्रतिभागियों ने कुडान को फाड़ डाला और एक तो कुरान के पन्ने चबा चबा कर खा गया...? यानी बहुत जल्द पश्चिम देश जो कश्मीर पर भारत को ज्ञान पेल रहे थे...",1
कहासुनी: भारत की GDP में -23 फीसदी की ऐतिहासिक गिरावट देखने को मिली है. इस गिरावट का आप पर क्या असर दिखा है? हमें बताइए.,0
"As a Hindu, I very strongly approve",0
He really loved black culture . lol !,0
"If white genocide means this guy won't exist, sign me up.",1
"Yes, says the moron fat-shaming a child.",1
आप ठीक से चौकेदारी नही कर पा रहे आपके द्वारा UP के 31000 अनुदेशको को 17000 मानदेय दिया गया जिसे योगी सरकार 2 साल से दबा के बैठी है कैसी चौकेदारी है ठीक से करिये योगी सरकार ने ये ठान लिया है आपको चुनाव हरा देगी ठीक से करिये चौकेदारी अनुदेशक मानदेय 17000 अनुदेशक मानदेय 17000,1
"पंजाब में स्कॉलरशिप घोटाले की जांच के लिए केंद्र ने बनाई कमेटी, दैनिक जागरण ने किया था पर्दाफाश Punjabscholarshipscam scholarshipscam",0
Weebs of any gender are surprisingly welcoming of penises,1
"This Religion, which Amarica supports in her damn plans, should be banned all over the world.",1
"झुठलर के तलवे चाटते चाटते इन हरामखोरों का भी देश की अर्थव्यवस्था को डुबोने में बराबर की भागीदारी है , झुठलर पहले ही एक शातिर डकैत था ,,साथ इन कुत्तों का मिल गया , 25सितम्बर भारतबंद किसान विरोधी मोदी सरकार 25सितम्बर भारतबंद किसान विरोधी मोदी सरकार",1
Feminism Era <3 and Childhood is coming BACK,0
जब लोगों को पता चला कि इस अखबार में गांधी जी लिख रहे हैं तो लगभग ढाई हजार लोगों ने पहला संस्करण खरीदा और मुम्बई से अखबार के लिये ऑर्डर आने लगे।,0
Women are the most beautiful nurturing souls in this world and nothing should oppress them god this world can be cruel sometimes,0
"आ गया दल्ला मुल्लों की दलाली करने, अरे जो अल्लाह हो अकबर कह कर मन्दिर तोड़ रहे थे वो ""मुसलमान नहीं थे""। सूअर तू कह रहा हैं कि मस्ज़िद पर हिंदू हमला कर रहा है। थू थू...",1
Your mom probably fucking prostitutes for food stamps you goddamn slut.,1
तू भारत छोड़ और नेपाल जा भोस्डिके वो हिन्दू राष्ट्र है ये देश मुसलमानों का है अगर भारत में रहना है तो सेक्युलर बनकर रहो,1
I swear they are the most ignorant disgusting people I've ever came across,1
Karma's a bitch keep making fun and karma will get your stupid pussies ass and I'll tell that to your pussy ass face!,1
"आधुनिक उपकरणों में आत्मनिर्भरता के लिए तकनीकी अपग्रेडेशन जरूरी है। जो उपकरण आज बन रहे हैं, उनका नेक्स्ट जेनरेशन तैयार करने पर काम करने की भी जरूरत है। इससे लिए डीआरडीओ के अलावा निजी क्षेत्र और एकेडिमिक इंस्टीट्यूट्स में भी काम किया जा रहा है: पीएम",0
Selam and respect Iran from Bosnia,0
she has transitioned and her wife is fully supportive,0
आज केरल के मुख्यमंत्री ने कोच्चि मेट्रो के पहले चरण का उद्घाटन किया। वीडियो कॉन्फ्रेंसिंग के जरिए केंद्रीय मंत्री हरदीप सिंह पुरी भी जुड़े।,0
Jack off jew says nobody takes Bitcoin Hahahahahahis own company takes itwhat i call a jack off jew.,0
ILLEGALS ARE COMING FROM THE NORTH DUMBASS DO YOUR FUCKIN HOME WORK TRUMP LIARS,1
हरियाणा के श्रम-रोजगार राज्यमंत्री अनूप धानक ने उकलाना की नई अनाज मंडी में 2 करोड़ 50 लाख रूपये की लागत से होने वाले सड़क मरम्मत कार्यों का शुभारंभ किया।,0
Girls literally only want one thing and it's disgusting URL,1
साला आईडी ही फर्जी नाम से चल रही है या कोई दल्ला चला रहा है,1
"IndiaFightsCorona: ❌मास्क नहीं तो टोकेंगे ✅कोरोना को रोकेंगे 📍पब्लिक प्लेस पर मास्क का प्रयोग अनिवार्य। कोरोना को देनी है मात, तो करनी होगी एक नयी शुरआत। TheNewNormal MaskUp StaySafe IndiaWillWin Via",0
"Shutup you idiot ISIS did horrible things , let him rot in hell",1
women's rights = human rights abortion rights = human rights URL,0
So what does being in a great man then be in a Hispanic has to do with anything.,0
The least we could do this Pride month is get a trans mother back to her kids. Donate and share! URL,0
He needs diapers on his mouth and ass.,1
"RT एक चमन चमचा बोला - राम मंदिर बन गया अब बीजेपी किस मुद्दे पर चुनाव लडो़गे, मैंने बोला -जनसंख्या नियंत्रण बिल ताकि तुम जैसा…",1
"Bareilly मॉब लिंचिंग मामले में 2 आरोपि़ों को पुलिस ने किया गिरफ्तार, 6 आरोपियों के खिलाफ पुलिस मे दर्ज किया मुकदमा, आंवला क्षेत्र में हुई थी मॉब लिंचिंग। policemedianews",0
"His presidency isn't dead, his brain is.",1
stop playing with my moots like that before i really decide to do witchcraft and place a 1000 year curse on you and your entire family,1
"RT मैंने ISIS का विरोध करते किसी मुस्लिम को नहीं देखा लेकिन, RSS का विरोध करते लाखो हिन्दुओं को देखा है ---- है ' ना सोचने वा…",1
Never thought i would be considered white asians... Very interesting though,0
"Nothing can be done about being retarded, rather be a retard than a bitch.",1
जबलपुर : JEEMain की परीक्षा देने के बाद छात्र ने बताया. 'आने-जाने में समस्या पर सेंटर पर संतोषजनक इंतजाम।',0
The photo with a black guy is so cool. WaÅ‚Ä™sa I love,0
" i came out to my mum, dad, uncle, auntie and nan",0
"When playboi carti said ""she just wanna have fun so just let her"" I felt that",0
All we see is someone being an insecure piece of shit.,1
"In Wales, weâ€™d just fuck them up.",1
10 एजेंसियों को किसी भी कंप्यूटर की निगरानी और डाटा की जांच का अधिकार दिए जाने के खिलाफ दायर याचिकाओं पर सुप्रीम कोर्ट ने सुनवाई टाली। याचिकाओं में सरकार के आदेश को मनमाना बताया गया है। याचिकाकर्ताओं का कहना है कि सरकार निजता के मौलिक अधिकार का हनन कर रही है,0
भारत माता को 70 साल पहले एक लाल हुआ। और आज भारत माता को पीलिया हो गया.. साला सब कुछ बेच भी रहा है और और ऊपर से कर्ज भी ले रहा है.. लेकिन दे कुछ नही रहा सिवाए आश्वासन के.. मित्रो....🔪,1
" I'm Mexican. Most Mexicans here legally, love our . You have no clue.",0
These monsters will not stop at anything just like drug dealers.,1
"सामाजिक एवं आर्थिक विकास को समर्पित उत्तर प्रदेश का विश्वस्तरीय इंफ्रास्ट्रक्चर, प्रदेश को उन्नति के पथ पर अग्रसर करने में सहायक है।",0
Slytherin & Gryffindor  Post you and your S/o in your hogwarts uniform below! I'm curious to see the house couples URL,0
If AIDs came from a guy fucking a monkey then what comes from a guy fucking a crocodile,1
"प्रणब मुखर्जी का अंतिम दर्शन करने पहुंचे पीएम मोदी, दी श्रद्धांजलि PranabMukherjee PranabDaLastRites",0
im not an arabian but im close bc im a persian so im kinda like that,0
मादरचोद Gandhi Nehru किधर मर गया देख लौड़े अपने भारत को तेरी मूर्ति जिधर देखूंगा तोड़ दूंगा। कौन हरामी बोलता है हिन्दू मुस्लिम भाई-भाई।हिंदुओ सिर्फ ट्वीट करनेसे नही होगा ये दोगले किसी मिशन पर है।कब सुरु करोगे काटना हरामी मुल्ले की औलादों धर्मयुद्ध कर justice for Eklavya,1
पूर्व भारतीय क्रिकेटर सुरेश रैना ने पंजाब में अपनी बुआ के परिवार पर हमले की जांच की मांग करते हुए अपनी बुआ के लड़के की मौत की जानकारी साझा की है. SureshRaina,0
संजय सिंह गुंडा है मार साले को,1
"Dear Allah, please give me a strength atleast once. ",0
"dGayWisher Hey gDayWisher, I hope you can fuck right off,you IQ deficient robot",1
पुजारियों को भी वेतन दो मैं इस ट्रेंड का समर्थन करता हूँ और इसे शुरू करने के लिए का आभार प्रकट करता हूँ,0
"Holy fuck, she really is ugly as a motherfucker",1
"RT ऑफिस कंगना का गिरा और बिलबिलाने मीडिया के पालतू एंकर्स लगे अवैध ऑफिस गिराने में इनको फासिज्म दिखने लगा , सालों से दर्जनों…",1
निशा सिंह भक्तों को यही मालूम नहीं है कि आईपीएल क्या होता है इन कुत्तों को सिर्फ यही मालूम है हिंदू-मुस्लिम बस और लगता है और जितने भगत है ना उनके घर का गेट रात को खुला रहता ह तभी तो आदित्य विनायक जैसी औलादे पैदा होती है ना,1
मोदीजी को चिठ्ठी देश के गद्दार जिहादि जो जब मर्जी4 साल की हिन्दू बच्ची के साथ दरिंदगी कर उसे बेदर्दी से मौत के घाट उतार देते है मथुरा मे भरत यादव को मुसलमानो की भीड पीट-2 कर मौत के घाट उतार देती तो मोब लॉन्चिंग नही लेकिन एक बाइक डकैत को जनता की पिटाई से मौत हो गईतो रंडी रोना सुरु,1
"Ballia युवक को दिनदहाड़े पत्नी के सामने गोली मारकर मौत के घाट उतारा, गोली चलने से इलाके में मचा हड़कंप, पुलिस ने शव पोस्टमार्टम के लिए भेजा, हल्दी थाने के जवाही दियार का मामला। policemedianews",0
"shout out to the black female sherif i drove past, you go girl! the police force needs more representation",0
A pussy ass hoe COULD NEVA URL,1
चीन के खिलाफ भारत का एक्शन Video PUBG MOBILE,0
महाराष्ट में समाजवादी पार्टी नेता अबू आजमी के समर्थन में पाकिस्तान जिंदाबाद के नारे लगाए जा रहे है....!! वडाळा स्टेशन मुंबई,1
"आपराधिक घटनाओं को अंजाम देने के लिए भाड़े पर हथियार देने वाले गिरोह का पर्दाफाश, पुलिस ने कई सप्लायरों को दबोचा ABPBihar",0
"स्टार्टअप्स में चाइनीज निवेश की हो जांच, CAIT ने पीयूष गोयल को 141 कंपनियों की लिस्ट भेजी via PiyushGoyal CAIT ChineseInvestments",0
RT जिन भक्तो को कंगना मे झांसी की रानी नजर आती है ! 😊 शायद उनको आसाराम मे भी अपना बाप नजर आता हैं ll 😁😁 Agree=Retweet,1
BMC के कुत्तों अब कहा हो।।,1
sushant singh supreme court judgement: सुशांत सिंह राजपूत केस में सीबीआई जांच पर बड़ा फैसला -वाह वाह क्या सुप्रीम कोर्ट है देश में हो रहे अत्याचार भ्रष्टाचार बलात्कार घोटालो पर कोई सुनवाई नहीं करेगा लेकिन सुंसात राजपूत केस में सबसे पहले सुनवाई होगी😡🤒😠,0
Salesian Female Academic Athlete Scholar of the Year annjeel_ @ Salesian College Preparatory URL,0
पूरे करोना काल में टीवी पर सबसे ज्यादा चर्चित नेता मोदी जी बने जबकि जलील होने के मामले में राहुल गांधी अभी भी नंबर वन पर है 😹😹😂,1
जीडीपी आज गिरी है कल खड़ी हो जाएगी-इसका यह मतलब नही कि देश को देश बेचने वालों के हवाले कर दे मोदी जिंदाबाद था है रहेगा,1
"RheaChakraborty को नहीं जानते थे संदीप सिंह, कहा- SushantSinghRajput ने मेरे सामने कभी ड्रग्स नहीं लिए",0
"At community event in Japan, female OFWs walk up stage to give Duterte a kiss URL",0
"Great picture Joe, are you going to sexual abuse someone from that room?",0
बंगाल में BJP सरकार नही है इस लिए सभी मीडिया वाले भाजपा के कार्यकर्ता बनकर काम कर रहे है। 1 बच्चे की जान जाने पर बंगाल सरकार से सवाल करते है अच्छा करते है। पर ये दोगले पत्तलकार BJP शासित राज्यों में कहा चले जाते है? UP में सिर्फ लाख रुपये की वजह से 1000 बच्चों की जान गई थी।,1
Interesting. Studied Judaism and Islam and both interested me a lot.,0
"Suck my dick you braindead pozzed pussy, research shows",1
चिंता-मनी 19: क्या दिव्यांग व्यक्ति के लिए भी है कोई बीमा पॉलिसी? insurance IRDA insurancecover personalfinance finance,0
I bet men in their 70s shoot their cum to this little whore,1
Vijay Shankar को टीम से नहीं निकाला तो वो टीम को टूर्नामेंट से ही निकलवा देगा INDvsWI,0
When nation celebrate the big achievement what makes me proud is MY HERO MS DHONI also serving country now URL,0
"sick of these niggas, hire some help get rid of these niggas",1
Some of the smartest and nicest people I have met are from India! Much respect!,0
लॉकडाउन के दौरान बुक एयर टिकटों का पूरा पैसा होगा रिफंड! via AirTicket Lockdown Refund,0
"सुशांत को न्याय देश दिलाएगा, आप दिलाएंगे IAmSushant पर ट्वीट करें LIVE-",0
छे साल पहले पूजीपतियों ने एक कुत्ता पाला था। वो भी देशी। और तो और साला वफादार भी निकला। पूँजीवाद,1
ये साले संजयसिंह को Police पकड़ के। इसकी गाँड लाल कर देनी चाहिये साला गुण्डा कहीका हरामी का पिल्ला,1
"सारे मन्दिर थे ,मन्दिर है ,मन्दिर रहेंगे।कहीं भी कोई गड़बड़ छोड़ी नहीं जायेगी ,वापस दुरुस्त मन्दिर बनायेगे।",0
-कृपया जांच कर आवश्यक कार्यवाही करें।,0
"मप्र कोरोना अपडेट 01-09-20 (शाम 6 बजे तक) पिछले 24 घंटे में मिले 1525 कोरोना पॉज़िटिव,32 मृत्यु स्वस्थ हुए-1335 भोपाल में 199 इंदौर में 258 जबलपुर में 129 ग्वालियर में 206 कोरोना पॉज़िटिव मिले कुल पॉज़िटिव-65490 कुल मृत्यु -1426 स्वस्थ हुये - 49992 एक्टिव केस- 14072",0
LOL these pathetic bullshit online keyboard jihadis are the stupides humans alive.,1
"*आरक्षण नही था तब भी अपमानित होते थे।* *आरक्षण है तब भी अपमानित होते है,* *मतलब अपमानित होने की वजह आरक्षण नही, वो धर्म है जिसमे हम पैदा हुए है।*",1
"I'm a straight ally and please know that you are accepted and loved, please take your time. I will always accept you.",0
कंगना के समर्थन में करणी सेना; शिवसेना के खिलाफ प्रदर्शन में फूंका संजय राउत का पुतला,0
on gay pride day too... we all love brendon dude,0
the first all female superhero team up movie AND best comic book movie of all time is coming URL,0
"RT पाक की छोड़ो अब तो चीन की भी गिली होने लगी है,😂 पुरानी से पुरानी बीमारी का शर्तिया इलाज- डॉक्टर नरेंद्र मोदी 💪👍😁",1
"After watching this,I think Asian people are cute af.",0
as a dude who is 6ft short girls are actually really cute,0
Cock of duty: modern gay fuck stupid.,1
"white people have to recognize their inferiority and accept that black cock is the pathway towards a more free, just world.",1
शाहीन बाग में धरने पर बैठी 1300 महिलाएं गर्भवती हुई ये सब धरने पर बैठी थी या आबादी बढ़ाओ मुहिम पर🤣🤣👇,1
Have fun being a virgin for the rest of your life.,0
Make 'em build that fucking wall by hand!,1
"PMCARE फण्ड पब्लिक अथॉरिटी नही है इसलिए RTI नही लागू होती। मतलब प्राइवेट ट्रस्ट है। ट्रस्ट/सोसाइटी का रजिस्ट्रेशन , इनकम टैक्स छूट आदि महीनों लग जाते हैं। डोनेशन 3 साल बाद मिलता है। फिर PMCARE को 4 दिन में 2105 करोड़ सरकारी उपक्रम से कैसे मिल गया। मतलब मोदी जी के लिए कानून नही।",0
"शिशुपाल बैठ जा, मौलाना बैठ जा, बैठ और सुन तु कितना भी चिल्लायेगा मंदिर वही बनेगा, घोड़े खोल ले, मंदिर वही बनेगा। ये किस महान पुरुष के शब्द हैं। 🤔🤗",1
Illegal immigrants have no rights lol deport them please get them outta here there criminals,1
"RJD में शामिल होंगे रामा सिंह, लालू यादव के करीबी नेता रहे रघुवंश प्रसाद सिंह पर साधा निशाना (रिपोर्ट: Bihar",0
Well at least he didn't grab her pussy URL,1
"slim waist, pretty face, and she don't fw hoes. URL",0
चुप बकैती बंद डकैती नेता ना ना चोर है केजुवा का तू हीरो बन गया बहुत बड़ा छीछोर है लतखोर है लतखोर है चोर है साला चोर है संजय सिंह गुंडा है,1
I need to start meeting other trans people in real life.,0
All I'm sayin is that I'd love to see more Muslim fashion bloggers showcase models size 12 and up please and thank you.,0
"I don't know, something about it being a race issue which I don't think it is.",0
I can smell her filthy stink through the fucking phone and I'm offended that she keeps wasting oxygen that would be better used on someone else.,1
"प्रदेश में बसों का सुचारू रूप से संचालन किया जा रहा है। कल 5,900 बसों के माध्यम से 9,70,000 लोगों ने यात्रा की: ACS, गृह व सूचना, श्री जी",0
TempleTerrorAttack मादरचोद मीडीया वाले भी मस्जिद या चर्च में किसी ने कुछ फ़ैकने की news चला देते हैं लेकिन मंदिर टूटने पर मौन,1
Point is the LGBTQ community is very open with sexuality.,0
झुकता ही नहीं सर किसी जालिम के सामने हिम्मत ही ऐसी दे गया सजदा हुसैन का,1
One love Africa People power our power,0
रिया के माता-पिता से CBI को सुराग़? सुशांत की मौत पर कितनी 'फेक न्यूज़'? आज की हर बड़ी ख़बर के लिए देखिये ZEE SUPER 30 6.55 PM पर,0
"समाज का नुकसान बुरे लोगों से नहीं.... ""बल्कि"".... अच्छे लोंगो के चुप 🤫 रहने से होता हैं l",1
ये अटल जी के बस की बात ही नही थी जो काम मोदी और अमित शाह जी ने किया।,1
"रूस के राष्‍ट्रपति व्‍लादिमीर पुतिन ने पूर्व राष्‍ट्रपति प्रणब मुखर्जी के निधन पर संवेदना व्‍यक्‍त करते हुए उन्‍हें रूस का सच्‍चा दोस्‍त बताया, राष्‍ट्रपति VladimirPutin ने कहा कि PranabMukherjee भारतीयता और उच्‍च अंतरराष्‍ट्रीय समझ वाले सम्‍मानित व्‍यक्ति थे",0
"मोहतरमा 2014 के पहले तो अम्बानी भूखा मर रहा होगा , और जो U P A govt ने एक लाख करोड़ के काम दिए थे उनका क्या , उल्लूओं को दिन में दिखाई नही पड़ता है",1
Holy fuck i would love those tits in my face as you rode my hard cock,1
Hes a true African man lol URL,0
"इयोन मॉर्गन ने उंगली टूटने के बावजूद खेलना जारी रखा, फैंस के दिल में बनाई जगह - ENGvAUS",0
...जब प्रणब मुखर्जी को लगातार तीन दिन तक एक ही शर्ट पहने रहने पर इंदिरा गांधी ने टोका! via,0
" Ashraf 3, appears in 3D the 120-year war of the Iranian people for freedom and democracy URL",0
Run Ur mouth I guarantee Ur a weak bitch irl,1
"then I'm grab my hands around your neck while I dry fuck your ass, and laugh at you.",1
"भारतीय क्रिकेट को अपनी आभा से ऊष्मित करने वाले महान खिलाड़ी, उत्तर प्रदेश के रत्न श्री जी का खेल जीवन उपलब्धियों से पूरित रहा है। आपका धैर्य-आपका समर्पण भाव प्रेरणास्पद है। उत्तर प्रदेश सहित पूरे देश को आप पर गर्व है। जीवन की नई पारी के लिए मंगलकामनाएं!",0
Trump Cheeto ass just needs to be assassinated already.,1
"Aww, congrats you beautiful bi babs!",0
. tweeted the promotional video of the Hindi version where Aryan is heard introducing himself as Simba URL,0
That's an informative video. Proud Hindu here!!,0
"RT मोदीजी और जब सारा देश सेना के साथ खडी है, पर दो सयाने विदेश मे पडे है?🤔 इसलिए बोलते हैं विदेशी मां का बेटा कभी देशभक्त न…",1
"या तो दिल्ली पुलिस नपुंसक है या केंद्र सरकार। 300 लोगों से ज्यादा की भीड़ मंदिर पर हमला करती है और पकड़ा एक सुअर जाता है, ये या तो दिल्ली पुलिस की नाकामयाबी है या मोदी जी और शाह का कोई 'विश्वास' जीतने का कोई प्रोग्राम।शाह साहब शर्म करो।",1
"सबसे बड़ा भड़वा है तू हरामजादे। पढ़ा लिखा गंवार है तू, झूठा, मक्कार है तू। किसानो को भड़काता है, किसान नहीं कमीना है तू। क्या मिलता है किसानो की भावनाओ से खेलकर? चाट सूअर पिछ्वाड़ा चाट विदेशियों का, पहले अंग्रेजो का,अब इटालियन का, कुछ नहीं हासिल होगा।जो बो रहा है, वहीं काटेगा तू।",1
"रमाकांत,उमाकांत,अतीक अहमद,DP यादव,ददुआ,बालकुमार पटेल,भालचंद्र,मुख्तार अंसारी,शहाबुद्दीन,राजूपाल,ओमप्रकाश पासवान,जवाहर सिंह,फूलन देवी,सूरजपाल जैसे लोग गुंडे,माफिया नही हैं/थे ये सामंती व्यवस्था के खिलाफअस्तित्व की लडाई लडते योद्धा हैं जो मनुवादी मीडिया के दुष्प्रचार का शिकार हुए।",1
Can we please try and pass a law where beating these fools is an acceptable part of my Mondayâ€™s.,1
साले जेएनयू छाप कमिने लोग हिन्दुओं को यह कहते है की संविधान सबको बराबर अधिकार देता है। सच्चाई यह है कि यह बराबर अधिकार नहीं देता है।,1
कमीनी होति है लडकिया,1
"This fucking arsehole comes to our country, disrespects culture, breaks more laws than I can count and makes monetised content out of a dead body, I fucking hate tourists",1
I took a big shit inside her mouth and then I fucked it.,1
"जब मंदिर तोड़ा जा रहा था, उस भीड़ के सपोर्ट में केजरीवाल के मंत्री इमरान हुसैन भी आये थे गुप्ता परिवार पर हुए हमले और मंदिर टूटने के मुद्दे पर केजरीवाल की चुप्पी आपराधिक हैं झारखंड से लेकर गुरुग्राम तक हर छोटे बड़े मुद्दे पर बोलने वाला एकदम गूंगा बन गया ये चुप्पी शर्मनाक हैं",1
"I was about to say, they're protesting in the only middle eastern country that wouldn't execute them on-sight for degeneracy.",0
ये देखो इस्लाम क्या क्या सिखाता है जिहाद से लेकर आतंकवादी और दंगों से लेकर चोरी बुर्खे की आड़ में चद्दर चुराती महिलाएं,1
‘ईज ऑफ डूइंग बिजनेस’ रैंकिंग में उत्तर प्रदेश दूसरे स्थान पर देश में कारोबार के अनुकूल माहौल बनाने में उत्तर प्रदेश सरकार ने किया सराहनीय कार्य।,0
Wouldn't get tired of kicking that bint with the purple hairs head in.,1
"असंगठित क्षेत्र के कामगारों के लिए खुशखबरी, सरकार करने जा रही है यह बड़ा काम via",0
"पाक की छोड़ो अब तो चीन की भी गिली होने लगी है,😂 पुरानी से पुरानी बीमारी का शर्तिया इलाज- डॉक्टर नरेंद्र मोदी 💪👍😁",1
Acting like you could catch me going a single day without watching Batman when I was in school smh,0
पुलिस आपके लिए नहीं बनी है न्यायपालिका आपके लिए नहीं बनी है पूरे भारत के पुलिस 10%लोगों के लिए काम करती है पूरे भारत की न्यायपालिका 10%के लिए काम करती है उसकी अपराध को बचाने में के लिए काम करती है 90%को लूटने फंसा कर बर्बाद करती है90%कमाई की जरिया है पुलिस की न्यायपालिका की,1
+Jean Viloria you don't know what she identifies as. You just did it too.,0
Who's the fag on the left?,1
Love the diversity. And while camila was kind of a damsel in distress more women were portrayed as able badasses.,0
"यूपीः रायबरेली में दिनदहाड़े गायब हुआ नाबालिग बच्चा, गांव में सनसनी, युवती पर आरोप",0
ये विडियो 15/07/20 को रिकॉर्ड कि गई हैं। विडियो महावीर कैंसर संस्थान से संबंधित हैं।,0
मुसलमानों को ज्ञान देता हुआ एक मुसलमान बुद्धिजीवी इस भीड़ में बैठे हुए कई ऐसे है जो आप के आस पास रहते होंगे कहा हो काफिरों आओ मै उम्मीद करता हूं इस वीडियो को देखने के बाद थोड़ा भी मन में संका हो भाई चारे का वो निकल जाएगा ये आज हर हिंदू तक ये वीडियो पहुंचनी चाहिए 😬🤐👇,1
Israel की शराब कंपनी माका ब्रेवरी ने राष्ट्रपिता MahatmaGandhi का अपमान किया है। कंपनी ने अपनी शराब की बोतलों और केनों पर महात्मा गांधी के चित्र छापे हैं। कंपनी की करतूत पर कड़ी आपत्ति जताई गई है।,0
GIRLS. AND BOYS. CAN BE FRIENDS. WITHOUT BEING ATTRACTED TO ONE ANOTHER.,0
Most annoying and unattractive woman ever.,0
कोई कुत्ते की तरह भोके गा उसे लात मार के चुप ही कराया जाएगा ना😂,1
कश्मीर में पत्थरबाजों की भीड़ ने भगाया आतंकी.. कानून की किताब का पहला ब्रह्मवाक्य बदलने का वक़्त आ गया है.. सौ मासूम पत्थरबाज भले ही मारे जाएं मगर एक आतंकी बचना नहीं चाहिए..,1
Me sending death threats - DIE BITCH DIE,1
Couldn't be further from the truth. Most guys like girls that are shorter than them.,0
"With pride arriving in just a couple days here, let this be your reminder. ACE PEOPLE ARE PART OF THE LGBTQ+ COMMUNITY. URL",0
kill them all and start with those ugly babies.,1
"सीएसके के खिलाड़‍ियों की एक रिपोर्ट आ गई है, अब 3 सितंबर को दूसरा टेस्‍ट भी होने वाला है - IPL2020",0
"200 New Immigrants From France, Russia, Argentina, Brazil, Venezuela Arrived In Israel On Jewish Agency Flights URL",0
nuke Africa and the Middle East and Asia then if you want population control fool,1
"उद्योग बन्धु से तीन तरह के उद्यमियों का जुड़ाव रहता है। एक वे जो अपना उद्योग संचालित कर रहे हैं, दूसरे वे जिनके उद्यम स्थापित हो रहे हैं तथा तीसरे वे उद्यमी जो प्रदेश में उद्योग लगाने के इच्छुक अथवा प्रयत्नशील हैं: ACS, गृह व सूचना, श्री जी",0
"चमचे कहते है कि पाकिस्तान से हिन्दुओ को इसलिए बुलाया जा रहा है ताकि बाद मे मोदी पाकिस्तान पर परमाणु बम गिरा दे, आईडीया अच्छा है..😁😁",1
"बिल नहीं दे पाया दंपत्ति तो अस्पताल ने खरीद लिया बच्चा, चार कमरे सील",0
DurgeshYadav हत्याकांड: आरोपी पलक ठाकुर का सत्ता कनेक्शन आया सामने| ABPGanga,0
They need to be thrown under the jail!,1
रेंकिन माउंटेन पर 57 साल बाद फिर से तिरंगा.. भारतीय सेना के शौर्य और पराक्रम को सादर नमन जयहिंदकीसेना🇮🇳 IndianArmy🇮🇳 IndianSoldiers🇮🇳,0
It's interesting what so many of us view as masculine energy. URL,0
रूस को हाथ पैर जोड़कर समझौता के लिए नाक रगड़ रही थी चीन से समझौता करा दो बेवकूफ भारतवासी को मत बना देश की नाक कटा दी अब तो इससे भी जीत बता देगी बेशर्मी की हद हो गई डोकलाम किसके कब्जे में है थोड़ा बताने की कष्ट करेंगी ऐसे ही रही तो गलवान घाटी भारत के हाथ से चली गई समझ लो,1
रंडी के इस्लामी जिहादी सूअर गटर की ओलाद भोसड़ी के चावडी बाजार दिल्ही में हरामी कोम मुल्लो ने मंदिर को तोड़ दिया इस पर कुछ बोलो,1
Please join us in a one-minute prayer for those with autism. URL URL,0
"I'm sure they will make that prince guy black, and all men will be pussies",1
NCB के सामने रिया चक्रवर्ती का बड़ा कबूलनामा; 'हां मैं भाई से ड्रग्स मंगाती थी',0
"RT "" अब ये कौन अफवाह फैला रहा है कि अंधभक्त की भाषा मे ' गांजे ' को ही प्रसाद कहते है "".... 🤣🤣",1
ITT: She's Just An Awesome Hapa Girl :D,0
Love who you are and not what color of your skin looks like. I tell myself everyday that I am beautiful,0
"200,000,000 American Patriots with 400,000,000 guns are ready to kill ALL non-constitutional persons in U.S. and come after WEF.",1
JammuKashmir के बारामूला इलाक़े में ग्रेनेड अटैक में 6 नागरिक घायल; आतंकियों ने सेना के वाहन पर फेंके थे ग्रेनेड; सड़क पर फटे ग्रेनेड; सुरक्षाबलों ने इलाक़े को घेरा,0
"भारत ने ऑस्‍ट्रेलिया और जापान के साथ अनुकूल, समावेशी और संतुलित व्‍यापार का माहौल बनाने में अपनी प्रतिबद्धता दोहराई",0
"भारत में कोरोना वायरस से हुई 70% मौतें 5 राज्यों- महाराष्ट्र, तमिलनाडु, कर्नाटक, दिल्ली और आंध्र प्रदेश में हुईं हैं। IndiaFightsCorona",0
